Counting Sort
./tp1-H10-donnees/testset_500000_9.txt;39.993
./tp1-H10-donnees/testset_500000_10.txt;11.513
./tp1-H10-donnees/testset_500000_11.txt;12.603
./tp1-H10-donnees/testset_500000_12.txt;11.562
./tp1-H10-donnees/testset_500000_13.txt;11.567
./tp1-H10-donnees/testset_500000_14.txt;11.52
./tp1-H10-donnees/testset_500000_15.txt;11.497
./tp1-H10-donnees/testset_500000_16.txt;11.5
./tp1-H10-donnees/testset_500000_17.txt;11.288
./tp1-H10-donnees/testset_500000_18.txt;12.16
./tp1-H10-donnees/testset_500000_19.txt;11.405
./tp1-H10-donnees/testset_500000_20.txt;11.526
./tp1-H10-donnees/testset_500000_21.txt;12.106
./tp1-H10-donnees/testset_500000_22.txt;12.742
./tp1-H10-donnees/testset_500000_23.txt;12.53
./tp1-H10-donnees/testset_500000_24.txt;11.448
./tp1-H10-donnees/testset_500000_25.txt;11.389
./tp1-H10-donnees/testset_500000_26.txt;12.285
./tp1-H10-donnees/testset_500000_27.txt;11.566
./tp1-H10-donnees/testset_500000_28.txt;11.68
./tp1-H10-donnees/testset_500000_29.txt;11.584
Merge sort
./tp1-H10-donnees/testset_1000_0.txt;0.227
./tp1-H10-donnees/testset_1000_1.txt;0.241
./tp1-H10-donnees/testset_1000_2.txt;0.225
./tp1-H10-donnees/testset_1000_3.txt;0.226
./tp1-H10-donnees/testset_1000_4.txt;0.278
./tp1-H10-donnees/testset_1000_5.txt;0.28
./tp1-H10-donnees/testset_1000_6.txt;0.275
./tp1-H10-donnees/testset_1000_7.txt;0.277
./tp1-H10-donnees/testset_1000_8.txt;0.279
./tp1-H10-donnees/testset_1000_9.txt;0.592
./tp1-H10-donnees/testset_1000_10.txt;0.196
./tp1-H10-donnees/testset_1000_11.txt;0.425
./tp1-H10-donnees/testset_1000_12.txt;0.318
./tp1-H10-donnees/testset_1000_13.txt;0.192
./tp1-H10-donnees/testset_1000_14.txt;0.323
./tp1-H10-donnees/testset_1000_15.txt;0.31
./tp1-H10-donnees/testset_1000_16.txt;0.349
./tp1-H10-donnees/testset_1000_17.txt;0.174
./tp1-H10-donnees/testset_1000_18.txt;0.282
./tp1-H10-donnees/testset_1000_19.txt;0.219
./tp1-H10-donnees/testset_1000_20.txt;0.206
./tp1-H10-donnees/testset_1000_21.txt;0.202
./tp1-H10-donnees/testset_1000_22.txt;0.324
./tp1-H10-donnees/testset_1000_23.txt;0.229
./tp1-H10-donnees/testset_1000_24.txt;0.261
./tp1-H10-donnees/testset_1000_25.txt;0.206
./tp1-H10-donnees/testset_1000_26.txt;0.235
./tp1-H10-donnees/testset_1000_27.txt;0.206
./tp1-H10-donnees/testset_1000_28.txt;0.205
./tp1-H10-donnees/testset_1000_29.txt;0.206
./tp1-H10-donnees/testset_5000_0.txt;1.838
./tp1-H10-donnees/testset_5000_1.txt;1.353
./tp1-H10-donnees/testset_5000_2.txt;1.341
./tp1-H10-donnees/testset_5000_3.txt;1.348
./tp1-H10-donnees/testset_5000_4.txt;1.331
./tp1-H10-donnees/testset_5000_5.txt;2.574
./tp1-H10-donnees/testset_5000_6.txt;1.701
./tp1-H10-donnees/testset_5000_7.txt;1.65
./tp1-H10-donnees/testset_5000_8.txt;1.891
./tp1-H10-donnees/testset_5000_9.txt;2.011
./tp1-H10-donnees/testset_5000_10.txt;0.968
./tp1-H10-donnees/testset_5000_11.txt;0.934
./tp1-H10-donnees/testset_5000_12.txt;0.901
./tp1-H10-donnees/testset_5000_13.txt;0.849
./tp1-H10-donnees/testset_5000_14.txt;0.867
./tp1-H10-donnees/testset_5000_15.txt;1.411
./tp1-H10-donnees/testset_5000_16.txt;1.469
./tp1-H10-donnees/testset_5000_17.txt;1.536
./tp1-H10-donnees/testset_5000_18.txt;0.909
./tp1-H10-donnees/testset_5000_19.txt;1.204
./tp1-H10-donnees/testset_5000_20.txt;0.965
./tp1-H10-donnees/testset_5000_21.txt;1.001
./tp1-H10-donnees/testset_5000_22.txt;0.894
./tp1-H10-donnees/testset_5000_23.txt;0.899
./tp1-H10-donnees/testset_5000_24.txt;1.43
./tp1-H10-donnees/testset_5000_25.txt;0.935
./tp1-H10-donnees/testset_5000_26.txt;0.759
./tp1-H10-donnees/testset_5000_27.txt;0.528
./tp1-H10-donnees/testset_5000_28.txt;0.484
./tp1-H10-donnees/testset_5000_29.txt;0.525
./tp1-H10-donnees/testset_10000_0.txt;2.454
./tp1-H10-donnees/testset_10000_1.txt;2.829
./tp1-H10-donnees/testset_10000_2.txt;2.861
./tp1-H10-donnees/testset_10000_3.txt;2.605
./tp1-H10-donnees/testset_10000_4.txt;2.633
./tp1-H10-donnees/testset_10000_5.txt;2.583
./tp1-H10-donnees/testset_10000_6.txt;1.568
./tp1-H10-donnees/testset_10000_7.txt;1.603
./tp1-H10-donnees/testset_10000_8.txt;3.706
./tp1-H10-donnees/testset_10000_9.txt;5.028
./tp1-H10-donnees/testset_10000_10.txt;3.105
./tp1-H10-donnees/testset_10000_11.txt;1.64
./tp1-H10-donnees/testset_10000_12.txt;1.519
./tp1-H10-donnees/testset_10000_13.txt;1.58
./tp1-H10-donnees/testset_10000_14.txt;1.593
./tp1-H10-donnees/testset_10000_15.txt;1.735
./tp1-H10-donnees/testset_10000_16.txt;1.766
./tp1-H10-donnees/testset_10000_17.txt;1.502
./tp1-H10-donnees/testset_10000_18.txt;1.706
./tp1-H10-donnees/testset_10000_19.txt;1.717
./tp1-H10-donnees/testset_10000_20.txt;2.772
./tp1-H10-donnees/testset_10000_21.txt;2.611
./tp1-H10-donnees/testset_10000_22.txt;2.165
./tp1-H10-donnees/testset_10000_23.txt;1.729
./tp1-H10-donnees/testset_10000_24.txt;1.767
./tp1-H10-donnees/testset_10000_25.txt;3
./tp1-H10-donnees/testset_10000_26.txt;3.198
./tp1-H10-donnees/testset_10000_27.txt;1.856
./tp1-H10-donnees/testset_10000_28.txt;1.702
./tp1-H10-donnees/testset_10000_29.txt;1.704
./tp1-H10-donnees/testset_50000_0.txt;9.901
./tp1-H10-donnees/testset_50000_1.txt;12.305
./tp1-H10-donnees/testset_50000_2.txt;11.741
./tp1-H10-donnees/testset_50000_3.txt;8.284
./tp1-H10-donnees/testset_50000_4.txt;8.709
./tp1-H10-donnees/testset_50000_5.txt;12.785
./tp1-H10-donnees/testset_50000_6.txt;13.172
./tp1-H10-donnees/testset_50000_7.txt;8.259
./tp1-H10-donnees/testset_50000_8.txt;8.698
./tp1-H10-donnees/testset_50000_9.txt;12.069
./tp1-H10-donnees/testset_50000_10.txt;5.229
./tp1-H10-donnees/testset_50000_11.txt;5.254
./tp1-H10-donnees/testset_50000_12.txt;5.195
./tp1-H10-donnees/testset_50000_13.txt;5.218
./tp1-H10-donnees/testset_50000_14.txt;7.173
./tp1-H10-donnees/testset_50000_15.txt;7.706
./tp1-H10-donnees/testset_50000_16.txt;7.513
./tp1-H10-donnees/testset_50000_17.txt;8.004
./tp1-H10-donnees/testset_50000_18.txt;6.852
./tp1-H10-donnees/testset_50000_19.txt;5.669
./tp1-H10-donnees/testset_50000_20.txt;6.535
./tp1-H10-donnees/testset_50000_21.txt;7.757
./tp1-H10-donnees/testset_50000_22.txt;5.326
./tp1-H10-donnees/testset_50000_23.txt;6.24
./tp1-H10-donnees/testset_50000_24.txt;8.949
./tp1-H10-donnees/testset_50000_25.txt;8.716
./tp1-H10-donnees/testset_50000_26.txt;5.511
./tp1-H10-donnees/testset_50000_27.txt;7.346
./tp1-H10-donnees/testset_50000_28.txt;8.058
./tp1-H10-donnees/testset_50000_29.txt;7.694
./tp1-H10-donnees/testset_100000_0.txt;17.768
./tp1-H10-donnees/testset_100000_1.txt;18.086
./tp1-H10-donnees/testset_100000_2.txt;18.102
./tp1-H10-donnees/testset_100000_3.txt;17.484
./tp1-H10-donnees/testset_100000_4.txt;18.472
./tp1-H10-donnees/testset_100000_5.txt;21.548
./tp1-H10-donnees/testset_100000_6.txt;20.799
./tp1-H10-donnees/testset_100000_7.txt;17.265
./tp1-H10-donnees/testset_100000_8.txt;18.381
./tp1-H10-donnees/testset_100000_9.txt;18.539
./tp1-H10-donnees/testset_100000_10.txt;12.389
./tp1-H10-donnees/testset_100000_11.txt;11.474
./tp1-H10-donnees/testset_100000_12.txt;14.549
./tp1-H10-donnees/testset_100000_13.txt;11.368
./tp1-H10-donnees/testset_100000_14.txt;14.946
./tp1-H10-donnees/testset_100000_15.txt;10.953
./tp1-H10-donnees/testset_100000_16.txt;11.616
./tp1-H10-donnees/testset_100000_17.txt;11.038
./tp1-H10-donnees/testset_100000_18.txt;12.148
./tp1-H10-donnees/testset_100000_19.txt;10.975
./tp1-H10-donnees/testset_100000_20.txt;10.915
./tp1-H10-donnees/testset_100000_21.txt;11.803
./tp1-H10-donnees/testset_100000_22.txt;15.47
./tp1-H10-donnees/testset_100000_23.txt;11.487
./tp1-H10-donnees/testset_100000_24.txt;11.728
./tp1-H10-donnees/testset_100000_25.txt;13.374
./tp1-H10-donnees/testset_100000_26.txt;11.666
./tp1-H10-donnees/testset_100000_27.txt;11.184
./tp1-H10-donnees/testset_100000_28.txt;11.161
./tp1-H10-donnees/testset_100000_29.txt;11.803
./tp1-H10-donnees/testset_500000_0.txt;96.052
./tp1-H10-donnees/testset_500000_1.txt;94.398
./tp1-H10-donnees/testset_500000_2.txt;94.221
./tp1-H10-donnees/testset_500000_3.txt;96.051
./tp1-H10-donnees/testset_500000_4.txt;98.507
./tp1-H10-donnees/testset_500000_5.txt;94.582
./tp1-H10-donnees/testset_500000_6.txt;94.256
./tp1-H10-donnees/testset_500000_7.txt;94.951
./tp1-H10-donnees/testset_500000_8.txt;93.857
./tp1-H10-donnees/testset_500000_9.txt;94.435
./tp1-H10-donnees/testset_500000_10.txt;55.226
./tp1-H10-donnees/testset_500000_11.txt;65.067
./tp1-H10-donnees/testset_500000_12.txt;53.519
./tp1-H10-donnees/testset_500000_13.txt;52.926
./tp1-H10-donnees/testset_500000_14.txt;54.18
./tp1-H10-donnees/testset_500000_15.txt;52.409
./tp1-H10-donnees/testset_500000_16.txt;52.392
./tp1-H10-donnees/testset_500000_17.txt;52.358
./tp1-H10-donnees/testset_500000_18.txt;52.252
./tp1-H10-donnees/testset_500000_19.txt;54.293
./tp1-H10-donnees/testset_500000_20.txt;56.741
./tp1-H10-donnees/testset_500000_21.txt;54.52
./tp1-H10-donnees/testset_500000_22.txt;55.879
./tp1-H10-donnees/testset_500000_23.txt;55.243
./tp1-H10-donnees/testset_500000_24.txt;55.544
./tp1-H10-donnees/testset_500000_25.txt;55.847
./tp1-H10-donnees/testset_500000_26.txt;55.303
./tp1-H10-donnees/testset_500000_27.txt;56.415
./tp1-H10-donnees/testset_500000_28.txt;59.447
./tp1-H10-donnees/testset_500000_29.txt;56.605
